prompt,link
Another just for fun Adobe Fresco animated watercolor…,https://twitter.com/artamagig/status/1710051134784536868
"10 Best Alternatives to Midjourney:

1. Stockimg AI
 http://stockimg.ai

2. Bing Image Creator
 http://bing.com/create

3. Adobe Firefly
 http://firefly.adobe.com",https://twitter.com/Div_pradeep/status/1712349484129104201
About us,https://twitter.com/Michael04192304/status/1707737904037138903
Good morning. Have a nice day.,https://twitter.com/rin22cal51yn/status/1707521565993161153
"Those times when Midjourney creates pure beauty 

When I'm not making strange biological forms here on X, I work IRL as a Creative Director. I'm using Midjourney throughout my process now, either for look dev, storyboarding or final artwork.

This image is R&D for a brief,… Show more",https://twitter.com/synthetics/status/1710052432665858121
"For those wanting to use AI to create images for the cause, the Bing Image Creator, using DALL-E 3, has recently improved in quality dramatically. 

It's still not as good as Midjourney, but it's free.

There is a lot of censorship built in, so you'll have to find ways around it.",https://twitter.com/WillemD19118035/status/1709551520201785691
Wondergirl in monster land,https://twitter.com/refisan17/status/1710237062484390399
On high ground,https://twitter.com/destinykrainbow/status/1707017998777843715
I think I prefer the midjourney on this one!,https://twitter.com/OverfitForTruth/status/1705053765730980074
"Happy Friday, friends 

Have a great day!",https://twitter.com/asmrbirdie/status/1707683320962899970
"My neighbor's cat at 3:39 A.M.

10 eds

6 tez

Midjourney x Photoshop

https://objkt.com/asset/KT1JUx4czkwkWLdWT1dGQXcSq6Kms99CKngW/149…",https://twitter.com/shillypreston/status/1711853614543798429
I am challenging high school girls who are running late and eating toast.,https://twitter.com/rin22cal51yn/status/1709700926406349151
"I've been somewhat absent this week, engulfed in work. I'll catch up soon",https://twitter.com/AiDeiTies/status/1712902693079924767
"Love Dragons :) 
Would like to join buddy",https://twitter.com/its_sunilprem/status/1708760450102387197
Trying To Find Peace,https://twitter.com/ai_altdims/status/1709855960196333919
Iridescent Shine,https://twitter.com/ai_altdims/status/1713132547184501232
"ALLIE and NAOMI
(A daily YA Science Fiction novel exclusive to X. Sixteen-year-old Allie joins forces with the crew of an ancient spaceship to track down a fleet led by a genocidal AI.)

                                  EIGHTY-FIVE (324 wds)…",https://twitter.com/ChasingNaomi/status/1711279715686776893
"Then, made with VQGAN +clip

Now, a Midjourney creation",https://twitter.com/_bennycreator/status/1707145973489885589
"Over-rated: Working 12 hours per day

Under-rated: Getting everything done in 4 hours",https://twitter.com/magicmind/status/1658517732357177375/analytics
« Tell me what you know about dreaming' dreaming »,https://twitter.com/backto2054/status/1709015697194402078
"Good morning! Her jacket seems to be covering up a word ending in ""ck"". I wonder what it is. 

It's ""luck"" of course!  Wishing you good ""luck"" today on this Monday!",https://twitter.com/Caelitus_/status/1708848665849123262
"Are you wanting to learn more about AI?

If so, look no further than the Deep View. It's a free newsletter that readers love so much it becomes their go-to source for all things AI.",https://twitter.com/theDeepView/status/1709511931093229797/analytics
「GothicGirl」,https://twitter.com/tsukuyomi2021/status/1705207820092686389
What Midjourney gives me when I prompt with “Good Tweetman.”,https://twitter.com/ThyGeekdomCome/status/1710400702139294048
"Happy , everyone!

According to African folklore, Anansi was a trickster god that took the form of a spider and used his creativity and wit to outsmart creatures far larger than him! 

 


 Midjourney",https://twitter.com/SophieKearing/status/1709531560645698012
Apples and Skulls.,https://twitter.com/Creative7Den/status/1712316699855454276
"Guess the Song Challenge 

 Which song is this?

 Answer in thread
 Prompt in alt",https://twitter.com/MortenElm/status/1707412362955792400
I can’t seem to remember where I parked my car,https://twitter.com/michaeljmuch/status/1706789138517963234
"GM Gods 

New day new stuff in    

Some of these will become NFTs in future..",https://twitter.com/simaleksic_/status/1707765104203223103
I don't give two rats about midjourney vs openai/chatgpt/dalle-3 but this data matters more than midjourney users,https://twitter.com/bennash/status/1704705212290683222
"Prompt share: Mockumentary movie --ar 21:9

If you're looking to add a touch of weirdness, it works perfectly.",https://twitter.com/ciguleva/status/1709387709226385531
"Here's the prompt I use to make stock photos with white backgrounds in Midjourney.

a closeup photo of a [X], isolated on a transparent white background --style raw --stylize 150

Style raw makes the pics more realistic, while stylize ups the contrast.",https://twitter.com/chaseleantj/status/1705545175211385276
"I've been trying to assess the improved Bing Images, and here's a good example of a major improvement. Earlier this year, I used Dwarf Fortress's randomly generated item descriptions as a Midjourney prompt, producing mixed results. Here's a wooden blow gun by Midjourney:",https://twitter.com/EliotHiggins/status/1708505864963863021
"How to get numerous innovative gadget inspirations on Midjourney?

Here is a generic prompt to run on any LLM that can generate countless creative prompts to try on any text-to-image tool.

'''
Imagine you are an innovator. Imagine a new innovative unthinkable gadget that doesn't… Show more",https://twitter.com/umesh_ai/status/1706259812559036800
"Desktop Wallpaper News for Wednesday
Download today's collection at http://sammy365.art
Day 157 of 365
★4 new wallpapers for desktop  
★4 new wallpapers for phones",https://twitter.com/sammydigitale/status/1709579386729664618
"Looking for other Midjourney like?

High quality detail images with few words.

Try this tool.",https://twitter.com/AIStridesJ/status/1704952031327465813
I am continuing with testing one-word prompts and I like this result from Midjourney for the prompt “yellow.”,https://twitter.com/michaeljmuch/status/1707204587155837203
Luchador and Luchadora,https://twitter.com/Mistad00d/status/1707898341542236647
Could’ve turned out a little better but I love the colors,https://twitter.com/DizzyArt_/status/1709547218913399135
"Supernova Series 1/5 

 MIDJOURNEY PROMPT CHALLENGE 

- Share your creations here if you like it.

 Prompt:

beautiful woman supernova in spaceship, tight futuristic robotic fantasy garment in low cut halter top, pronounced hips, deep chest, navel, pale skin, in the… Show more",https://twitter.com/ElixonXH/status/1707629875014816022
"For me  seems to be not quite as good as  for people.  Something is off, an uncanny valley for DALLE3. The language model that it uses however makes for much more control.",https://twitter.com/Newspeye/status/1710056863251747185
"Saturday art search - 23.09.2023 

We start another round of ""Saturday art search""
You have the opportunity to present yourself and your pictures. 

Three images that are most liked in a week plus one that I may choose, will then be presented… Show more",https://twitter.com/KIAI4RT/status/1705493785310879865
"It appears to me that Dall-E 3 understands the prompts and Midjourney doesn’t.

For instance…the eyes aren’t closed.",https://twitter.com/Anthonyjdjd/status/1704803202514776401
Good morning Fam  have a wonderful Sunday,https://twitter.com/CadizFFM/status/1713487072831422769
"""Blue Art""
The blue part of the candle flame is at 1400 degrees Celsius.",https://twitter.com/payo_que/status/1706861614195155209
"Among the top reasons are being laid off or pushed out of work, health concerns, and caregiving responsibilities.",https://twitter.com/barronsonline/status/1674790265482256384/analytics
「Fragments of human history 41」,https://twitter.com/hrathnir7/status/1709538861490299158
Sleeping Sculpture,https://twitter.com/laphalenelibre/status/1704869087833149604
"Check out much more on Bilibili Comics - search ""Heaven's List: Saint's Era"" and favorite!
 
  

https://m.bilibilicomics.com/share/reader/mc238?utm_source=app_share_twitter&utm_medium=skiptimemission&systemLang=en&yh=MTg4NjMxMTAwMg==&share_template=1_6&hashtag=LightNovels,midjourney,TGIF&time=2023-10-05_21:48:19…",https://twitter.com/KellyCGualvez/status/1709928527985045569
"Have you seen these AI designs before? 

They were invented by 

 and created with Stable Diffusion.

I just found a way to make them using Midjourney.

They're not perfect, but I still think they look pretty cool.

Steps below ↓",https://twitter.com/chaseleantj/status/1705926426086793289
I decided to have a little fun and gave the same four prompts to both DALL-E 3 and Midjourney. Check out the side-by-side images. Which one do you like more for each prompt?,https://twitter.com/TheFirstRaph/status/1708149769544032290
"""Genesis Unveiled"" 

Midjourney 5.2 | Pika Labs beta

An encounter with a mysterious prototype of humanity
https://deviantart.com/phantastes/art/Genesis-Unveiled-Animated-984968106…",https://twitter.com/DesynArt/status/1707641282905178195
"Join us at our Community Market on Saturday, October 14th, from 10 AM - 4 PM!",https://twitter.com/silverlakecda/status/1709275558872576391/photo/1
"""Final Lament of the Cybersiren""",https://twitter.com/cesar20984/status/1705039790406578514
Imagine Ornate Overdrive. By: carlosbannon - IG,https://twitter.com/ThnhBoBo126638/status/1707395887985828309
"The Mirage's Diary

As the fog dissipates,

the woman discovers a hidden diary in the sand,   recounting tales of love, loss, and hope,

inspiring her own story.",https://twitter.com/Creative7Den/status/1713476253117034591
Good morning. Have a nice day.,https://twitter.com/rin22cal51yn/status/1708971620738515222
"I even made a characters icons for it 
(made in Midjourney)",https://twitter.com/Surton_MJ/status/1710920160867975453
"I love that the iconic actress is such a One Piece fan!

I made the pics in Midjourney V5 and the edit in Photoshop",https://twitter.com/onepiecemyheart/status/1705262544930439552
"GN creators.
Just a last (virtual) ciggy.",https://twitter.com/HO_PDM/status/1710043357760684090
"As an editor, and Now that I am creating with Midjourney, every good image makes me feel a jab in the stomach, like when you are in love 
And this is basically my editing skill, something physical and emotional at the same time",https://twitter.com/AriadnaArnes/status/1709083005161971761
"Thanks for the invite. I love carving pumpkins  
I’ll add",https://twitter.com/socialshark/status/1704699234086261208
"Who Doesn't Love Cute Animals?

Grab these 148 Watercolor Animals Midjourney Prompts

To get it:

1. RT this tweet
2. Reply 'ANIMALS'
3. Follow me 

  

Must follow or can't DM    

P.S.
Grab them while you can",https://twitter.com/ItsAivik/status/1709304885974368567
"I got confused about the days and forgot it's Friday the 13th. Well, Nosfi Jason won't be there, but I've got someone better :))))",https://twitter.com/beletraz/status/1712822020092641774
Melancholy Mood,https://twitter.com/BigDaddyFink/status/1707928354257510625
I've been completely addicted to ONEPIECE and My Pet Wife,https://twitter.com/AamirahKhalfey/status/1712074385828299128
Digitalart painting By Chan Park,https://twitter.com/AI_Corea/status/1710364485846700262
"100 years of Star Wars (with Midjourney and Pika Labs)

[ douggypledger]",https://twitter.com/Rainmaker1973/status/1705298030335803528
"7 FREE websites so useful that will blow your mind:

1. FREE websites: http://Landingsite.ai
2. FREE logo generator: http://StockIMG.ai
3. FREE presentations: http://Gamma.app
4. FREE Midjourney: http://Bluewillow.ai
5. FREE GPT-4: http://bard.google.com
1/2",https://twitter.com/NadeemA54950211/status/1707229479758930120
"Accurate text in AI art...

While Midjourney assures us that accurate text will appear in v6, there are several models out now that are capable of better text generation than MJ can currently provide. Let's take a look!",https://twitter.com/alillian/status/1708282207612047600
"𝕎𝕚𝕝𝕝 𝕐𝕠𝕦 ℍ𝕠𝕨𝕝 𝔸𝕥 𝕋𝕙𝕖 𝔽𝕦𝕝𝕝 𝕄𝕠𝕠𝕟 𝕎𝕚𝕥𝕙 𝕄𝕖 ? 

 Day 16: Howling Moon",https://twitter.com/Ai_Lust_/status/1713795019172360234
Walking to extinction,https://twitter.com/Arteligente/status/1711024144874115244
In memoriam ²⁵,https://twitter.com/HypsenV/status/1709915369878556923
Pro Midjourney prompts for precise control over your AI art - Geeky Gadgets https://news.google.com/rss/articles/CBMiNWh0dHBzOi8vd3d3LmdlZWt5LWdhZGdldHMuY29tL3Byby1taWRqb3VybmV5LXByb21wdHMv0gEA?oc=5…,https://twitter.com/IA_Actu_/status/1710241773119827969
JK taking pictures in the city.,https://twitter.com/sushi_musume_jk/status/1709174457464471655
There was another map post I saw and I tried to make maps in MidJourney. Was able to make 'pirate' maps after a bunch of tries but anything else led me to believe Midjourney doesn't know what Florida looks like...,https://twitter.com/RichMcGillicud1/status/1710736062530687168
The Warner Bros. Discovery CEO has a big salary and a big task at the parent company for CNN and Max: turning around a media giant saddled with high debt and multiple challenges,https://twitter.com/barronsonline/status/1699417044712661437/analytics
"Good morning, X!",https://twitter.com/Tazibao22/status/1709797311398977926
Buck the system lads,https://twitter.com/CryptoGiggle/status/1709327127487676643/photo/1
"𝐏𝐫𝐨𝐦𝐩𝐭 𝐒𝐡𝐚𝐫𝐞  𝙈𝙖𝙠𝙚 𝘼𝙧𝙩 𝙎𝙢𝙞𝙡𝙚 
  𝙏𝙝𝙚 𝙥𝙚𝙧𝙨𝙤𝙣𝙞𝙛𝙞𝙘𝙖𝙩𝙞𝙤𝙣 𝙤𝙛 𝙝𝙤𝙡𝙞𝙙𝙖𝙮 𝙞𝙣 𝙩𝙝𝙚 𝙛𝙤𝙧𝙢 𝙤𝙛 𝙖 𝙘𝙪𝙩𝙚 𝙜𝙞𝙧𝙡... 𝙖𝙡𝙩",https://twitter.com/AmsterdaManAI/status/1707844041604243951
"Midjourney still wins imo against DALLE3 on Occult Iconography, prompt:
""An occult emblem from an alien world, with symbols from alchemy, and latin words of great mystery""
Left is DALLE, right is Midjourney:",https://twitter.com/Teknium1/status/1708155283967799441
Blood on your hands...,https://twitter.com/WepaPicasso/status/1708280977108185136
- Hey There! How's Your Day Been So Far?,https://twitter.com/ai_altdims/status/1704858036190503355
"Day 16: Howling Moon
Some tweaks to the prompt, keeping the same seed.  Now it looks like we have a lycanthrope to deal with :)",https://twitter.com/theartofweb/status/1713872026467754230
"A new approach unveiled by 

 teaches robots behaviors using Diffusion technique found in Generative AI such as DALL-E and Midjourney. 
The same robot has been taught over 60 different dexterous skills like peeling veggies, using hand mixers, and flipping pancakes.… Show more",https://twitter.com/TeslaBotJournal/status/1704937672521973979
"Stop  wasting $30 on Midjourney!

Use these 5 FREE image generator tools instead:

• Artbreeder
http://Artbreeder.com

• Deep Dream Generator
http://DeepDreamGenerator.com",https://twitter.com/TechVibeAI/status/1708497930590593421
"/imagine a surrealistic human figure trapped in an ice cube, 35mm fuji color film photography --v 5.1 --ar 9:16 --s 700 (prompty by ""http://frut.ai"" in  magazine issue 5)",https://twitter.com/theolagendijk/status/1709435904077537355
"Are you ready to master 

 on 

?
If yes, then come dive into an Artist Workshop hosted by 

 & 

. 
Dates: Oct 2nd for Beginner/Intermediate & Oct 6th for Advanced. Time: 10:30am - 12:30pm PST.
 $WAXP",https://twitter.com/AlaoAdetou44730/status/1707053062009802841
"Darkness devours me 
Pat 2",https://twitter.com/Arteligente/status/1707502561807237250
"Please join me next Tuesday, October 10 at 1pm ET for a discussion on how educators can use Generative AI (ChatGPT, Midjourney, etc) in higher ed. Everyone is welcome. Please share with your colleagues.",https://twitter.com/socworkpodcast/status/1709364389113905615
"Bitcoin 
BlackCanvas Ai Art",https://twitter.com/nft_blackcanvas/status/1712857818452156458
"“Charcoal Sketch” in  
I’ve never done a charcoal sketch IRL",https://twitter.com/Sixela_Akire/status/1708334333008978142
"Tired of the same old job? AI is here to save the day!

60 AI tools to replace your boring job:

1. Image

- LeapAI
- Segmind
- Midjourney",https://twitter.com/saidul_dev/status/1711728081642385750
「BlueScenery」,https://twitter.com/tsukuyomi2021/status/1713405587541709129
"Prompt share and Midjourney Style Dashboard challenge, 4th and final part

(For those who are new to this: I advise you to first look at part 1, 2 and 3, for a better understanding)

When combining artist’s styles, I noticed that not only the styles were combined but also the… Show more",https://twitter.com/oosten_ronald/status/1708784048137445885
"Today I am the Smuggest Chicken!

Play at",https://twitter.com/Crookshank101/status/1713615240292606453
New Life ²,https://twitter.com/HypsenV/status/1709933375824556095
"In the realm of my imagination, I reside here!   Where in your imagination do you reside?",https://twitter.com/sophiakramerart/status/1708965085736325513
"It's 4:20 somewhere  

 Let's celebrate this moment with some dope   

Pass this post to your buds & follow for more!",https://twitter.com/HighArtwork/status/1708169837850362192
Twin yakuza have opened a bookstore.,https://twitter.com/ar_or_real/status/1709771723749626218
"I'm excited to see how MidJourney v6 will evolve with DALL-E as competition. Here's a comparison on this prompt:

""centaur drawing its bow, releasing an arrow, hyperrealist photo""

Centaurs have always been tricky for MidJourney, but DALL-E handles it well. 

Do you know when… Show more",https://twitter.com/thierrydd/status/1709153757391380544
A captivating fusion of innovation and creativity. Witness the captivating creation that pushes the boundaries of imagination. http://pictorem.com/profile/Vuletta.J…,https://twitter.com/aiart_Vuletta_J/status/1708080728808825011
"Four iterations of metal sculpture gardens, depicting different futures created by social workers: utopian, dystopian, afrofuturist, and socialist.",https://twitter.com/igraywill/status/1709604198164152420
"Machine and human, amid wires and dreams.",https://twitter.com/koldo2k/status/1713805499320173040
"Underwater coral hall 

More info, photos and other projects below:
http://linktr.ee/nerdyrealms

Follow for more content   

Done With",https://twitter.com/NerdyRealms/status/1709625924784673120
"円窓風景
Round window scenery

 
Midjourney + StableDiffusion i2i",https://twitter.com/opabiniadrill/status/1709494063773479137
X is throttling me harder than any man ever could. Lmao! (Sorry I'm a bit sarcastic) If you see this on your timeline drop a like or a comment. Curious to know who is seeing me and who isn't.,https://twitter.com/blue_eyes_0928/status/1708100751099068865
"I used his words for a prompt on midjourney, 
what are you preparing for us 

 ?",https://twitter.com/_LifesJourney_1/status/1704965418450866312
"On the 15th October Meet Us In The Pumpkin Patch 
We Can't Wait To Give You A Good, Hard Scare! 

Join 's  Challenge ! 
Create a masterpiece using the daily themes below and share using the hashtag !",https://twitter.com/Ai_Lust_/status/1713083167169769573
Experiments in Symmetry,https://twitter.com/MikeHindle/status/1709491600336839153
Welcome to Raincouver!,https://twitter.com/mechanicmind_ai/status/1708884612750135353
A bad-ass geisha-ninja hybrid,https://twitter.com/theartofweb/status/1708834461289206012
"Howling Moon - Full Moon Feast

 ·  ·  ·  ·",https://twitter.com/RenAIsauce0/status/1713482795325198387
"Tribute to Keith
made with Midjourney and Runway",https://twitter.com/SandyDamb/status/1704962729256091658
Good morning Fam,https://twitter.com/CadizFFM/status/1709920531288350907
"Amazing works by students of the “Midjourney Architecture 4.0” workshop led by Tim Fu.

This course aims to develop technical and practical skills in using AI for architecture. During the workshop, participants learn advanced methods to maximize control, efficiency, and quality.…",https://twitter.com/parametricarch/status/1709942219376062491
"community  Twitter       
  ai       
 drawing  art      
gm",https://twitter.com/leesung_78/status/1708502998987813218
"We don't know exactly what lies ahead, but we will prepare for it.",https://twitter.com/KIAI4RT/status/1709508659791761459
"NOT me, but totally amazed at two things:

1. That despite of some rigorous weeding on my part, there are actually 2000 friends in my list last time I checked! Thank you very much for your support!!

2. MidJourney for once actually gave me the right number, without any additional… Show more",https://twitter.com/moorelife_nl/status/1708503329750331620
5 default style,https://twitter.com/voxeloops/status/1704996660622016807
"bridge

 |  |",https://twitter.com/aest_artificial/status/1709916356588585273
"The winners for the AI Creative Challenge: A fast-sketching challenge that encourages participants to use prompt-crafting AI tools, such as Midjourney, Stable Diffusion, and Dalle2, to generate iconic, revolutionary, and conceptual design ideas.

Here are the winners for the…",https://twitter.com/parametricarch/status/1712848870831469053
Just choose the path,https://twitter.com/matifrackowiak/status/1709230325619183695
Be my valentine,https://twitter.com/matifrackowiak/status/1704938545801282043
[ blink ],https://twitter.com/carbon_face/status/1712542255528161399
Alien landscape,https://twitter.com/defonten/status/1708487330019877065
"60 AI tools to replace your boring job:

1. Image

-Leap AI
- Segmind
- Midjourney

2. Research

- ChatGPT
-Perplexity
-BingChat

3. Writing

-Jasper
- Writesonic
-Hemingway

4. CopyWriting

-TextBlaze
- AdCopy
- Copy AI

5. Website

- 10Web
- Style AI
- Durable… Show more",https://twitter.com/eyishazyer/status/1709529305531724075
tired of running...,https://twitter.com/yuna_haven/status/1710002137369817490
"Good morning.  

     

https://tiktok.com/t/ZT8rdQswD/",https://twitter.com/RandiRezendes/status/1710237643483533515
"Good night!
Hope you were able to create something magical today.  As you drift off to sleep, may Cosmic Cat guide you through the ethereal realms of dreams, inspiring visions for tomorrow.",https://twitter.com/beholdersai/status/1711586711619211419
"MIDJOURNEY PROMPT SHARE:
Neonpunk Negative Space

Images all share the same prompt (below). Different generations. 

Sample Prompt:
illustration , neonpunk, glowcore, leader of the new world, negative space , poised, --s 50 --ar 4:5

Check it out and let me know what you think.",https://twitter.com/PromptlyAI_YT/status/1709992679654691323
"GN 

 

 time",https://twitter.com/simaleksic_/status/1710038249383588325
"""Yuan Long"" is an absolutely perfect comic! It's living rent free in my head!
 
  

https://m.bilibilicomics.com/share/reader/mc79?utm_source=app_share_twitter&utm_medium=skiptimemission&systemLang=en&yh=NDcxNjI5NDAwMQ==&share_template=1_1&hashtag=midjourney,80s,OC&time=2023-09-29_18:22:18…",https://twitter.com/Tribal_art_ai/status/1707808445854789714
"I know that many of you have mused to yourselves in quiet moments, ""What would it look like if a picture of Trump was blended with a picture of the new Robosen Transformers Grimlock figure in Midjourney?""

Well, buddy.....",https://twitter.com/PlankySmith/status/1708373404254912972
Wizard,https://twitter.com/Magicianug/status/1708275798422204550
"Great morning!
Just like this fuzzlet with eyes full of wonder, may your day be filled with big ideas and boundless inspiration.",https://twitter.com/beholdersai/status/1712461205107814466
- Autumn Lady -,https://twitter.com/PepengPayatAI/status/1708062660984738020
"GN 

 

One of my favorite pieces.",https://twitter.com/simaleksic_/status/1709314407853859014
"This week I had an inspiration and created a small agamograph from two of my favourite images.
Now I'm trying to work out how to upscale and mount one.  Any ideas?

 is clearly no help - but the effect is nice.",https://twitter.com/theartofweb/status/1709835745416884439
"AI fashion design
""the warmth of human touch""

                      …",https://twitter.com/NFTman001/status/1711708303380906191
"UNDERSEA STYLE

Silhouette of a [ subject ] | rhythm of the deep sea | glowing abyss | eyes like deep oceans | coral reef arteries",https://twitter.com/shikoba_86/status/1713598184503549982
"Midjourney is working on larger grids for  your generations. 

It will likely be an 8x8 grid instead of the current 2x2 grid. 

How dope would this UI by 

 be for image blending with those big grids?",https://twitter.com/nickfloats/status/1711140759884177642
Trick or treat?,https://twitter.com/koldo2k/status/1708040556931133470
"""My boss thinks I'm an AI genius, (I'm not) it's because I read The Deep View (and he has no idea it exists.)""

 -- Deep View Reader",https://twitter.com/theDeepView/status/1709510169577804029/analytics
Fear of AEyes ‍,https://twitter.com/DIofthebeholder/status/1707880192901820827
"Raw Aí.
I asked Midjourney.
No I didn't.
I made it .
Midjourney just followed introductions .",https://twitter.com/_Aerox_x/status/1707925924912488776
"In just 6 days, this wallet turned $446 into $80,575!

We’ve been closely analyzing all his moves and found a strategy.

Read the full thread",https://twitter.com/DeDotFiSecurity/status/1706638092969365669/analytics
"This is one of the coolest posts I’ve ever worked on using Midjourney. 

Batman in Toronto, Canada. 

I'm working on customizing images for other cities. 

I'll share the prompt when I'm done. 

Then you can make these images for any city you like!",https://twitter.com/AIEXODUS/status/1710346270563320067
"You're Never Alone

Motivational cinematic short. Script & prompts engineered with ChatGPT. Images in Midjourney, one scene in DALL-E 3, outpainted to become 16:9 with Adobe Generative Fill. Video in RunwayML gen-2 and Pika Labs. Voiceover by Eleven Labs. Editing in Capcut.… Show more",https://twitter.com/AIandDesign/status/1708578517099880932
"Getting back to my roots with ""See you soon - A Space Opera"" - made with midjourney, Splash Pro Music, LeiaPix Converter, CapCut 

 - VOLUME UP",https://twitter.com/bennash/status/1706723896836473028
Into the Mystic,https://twitter.com/LeQuackOd/status/1710324284529484279
work!work!work!,https://twitter.com/ainextastro/status/1709152169231036925
"60 AI tools to replace your boring job:

1. Image

-Leap AI
- Segmind
- Midjourney

2. Research",https://twitter.com/eyishazyer/status/1709529305531724075
This artwork is best paired with two simple letters: GM,https://twitter.com/beletraz/status/1710270377891418599
「POPGIRL」,https://twitter.com/tsukuyomi2021/status/1710190653240385698
Imagine a project stealing all designs from Midjourney and then calling them a pro game and then they receive $250K for Project Development,https://twitter.com/COREGems1/status/1707959820912070690
Look in to my eyes,https://twitter.com/fifty7fifty7/status/1713176879522611251
It’s amazing to learn and create AI Art Works ( Midjourney ),https://twitter.com/MeganRCaoArtTh1/status/1707156088200507891
"Ben E. King, Stand by me | AI Illustrated LYRICS | Conceptual Photography Style",https://twitter.com/AMP2099/status/1708109631321514167
Good night to you all. Don't stay up too late scrolling!,https://twitter.com/Caelitus_/status/1713712894678794485
Darkness Rising,https://twitter.com/lordparallaxx/status/1708053084390482130
"Hi there, experimenting with pixel art style for Minecraft inspired 3D scenes rendered in",https://twitter.com/Minecraft2GO_/status/1705154998026350868
"ALLIE and NAOMI
(A daily YA Science Fiction novel exclusive to X. Sixteen-year-old Allie joins forces with the crew of an ancient spaceship to track down a fleet led by a genocidal AI.)

                                        EIGHTY-EIGHT (313 wds)…",https://twitter.com/ChasingNaomi/status/1712351139557949949
"Here are 10 Best FREE Midjourney Alternatives in 2023 – 

Bookmark for Later 

Leonardo AI
Bing Image Creator
Dream by WOMBO
NightCafe
Adobe Firefly
Craiyon",https://twitter.com/KanikaBK/status/1713487227974484355
IA imagined BATMAN and BATGIRL costumes     https://youtube.com/shorts/Ilyr_Sx1x9A?si=l7aVsjHd_IZnSJKv… via,https://twitter.com/ai_creator_ia/status/1710206111608156561
"OpenAI's Updated DALLE 3 is Powerful!

Like Midjourney, you can use DALL-E 3 for interior design + architectural concepts.

I Made a guide with over 2000 Prompts for DALL-E 3.
For 24 Hours its FREE!

To get it,
+ Like",https://twitter.com/mvstagnitta/status/1710176717229163005
"V 3 in midjourney is magical. 

I am not sure if this is new, but you can Upscale to the Max and remaster your V 3 output to V 5.2

This is the upscaled output.

Try it out and let me know what you get/think.",https://twitter.com/Ai_GenArt/status/1711755824631079423
AI-powered tools are transforming the learning space. Here are 6 trending AI tools that are shaping learning outcomes like never before - https://bit.ly/3tyuCQQ,https://twitter.com/commlabindia/status/1712445507170136285
"Aku ada jual akun premium
- chatgpt plus
- midjourney
- scite ai
- readly
- symbolab
- google meet unlimited
- smodin
- Drakor id
- Apple TV plus
- Viki Rakuten
- simplified
- Apple fitness
- sound cloud
Order ke WA yaa",https://twitter.com/omnireaderpoint/status/1705071289898336593
What's she talking about?,https://twitter.com/MidMMMeows/status/1709012993084924018
"Vivid petals, wilted heart: chronicle of a forgotten dream.",https://twitter.com/koldo2k/status/1712715915354083712
"The Fall 2023 collection embodies this philosophy, bringing you the perfect blend of classic craftsmanship and avant-garde creativity.   
https://tiktok.com//video/7286053300276055342?is_from_webapp=1&sender_device=pc&web_id=7283430635049322002…",https://twitter.com/ben035323852621/status/1709521733664043345
"AI fashion design
“Berry Strong”

                … Show more",https://twitter.com/NFTman001/status/1710251928482144770
"Gm

Memories Of Another Life

Remembering yesterdays, gatherings not long ago where everyone was younger than I, difficult years and happy occasions, a youth of discovery and adventure, a period of indescribable joy, and memories from another life.
Created using Midjourney…",https://twitter.com/benjimacketh/status/1707927803486929378
Vaping in the garden by the water fountain (sound),https://twitter.com/JeffRicksDude/status/1713691563958616245
Knitted toy kitten.,https://twitter.com/MidMMMeows/status/1713486927012168024
Keep calm and conquer Wednesday! You've got this!,https://twitter.com/sassymimosa/status/1712027220489765262
"Midjourney Prompt Share - Wide Shots 

Recently was introduced to the 32:9 aspect ratio for ultra-wide movie shots.

Prompt:

A cinematic movie shot, [person or object], neon lights, graffiti in neon lights--style raw --ar 32:9",https://twitter.com/OnwardsProject/status/1713630825714266377
"𝗢𝗻𝗲 𝗪𝗼𝗿𝗱 𝗣𝗿𝗼𝗺𝗽𝘁:

Thalassophobia

Checkout the prompt here:
http://primaprompt.com/prompt/984543",https://twitter.com/primaprompt/status/1709810918635266399
"Mesmerizing, generated on Midjourney. Prompt in ALT",https://twitter.com/IdreesAlamm/status/1709244573455880299
"AI is creating stunning and beautiful videos.

Here's your step-by-step guide to create videos:

1. Scriptwriting: ChatGPT
2. Visuals: 

 
3. AI Songs: 

4. Voiceovers: 

5. Background Music: 

6. Footage Creation: 

7. Special… Show more",https://twitter.com/HeyAbhishekk/status/1707272093430415637
"community  Twitter        
  ai        
 drawing  art       
gm",https://twitter.com/leesung_78/status/1710275794596209114
"Show me your star sign? 

Join in and tag your friends  

                   … Show more",https://twitter.com/Elle_Artist__/status/1709420824846016840
Life's no Picnic,https://twitter.com/douggypledger/status/1706260756319101332
Midjourney has been a racial revisionist dream come true.,https://twitter.com/AntiWhiteWatch1/status/1709679328261292348
"Good Morning 

Monday: The first brushstroke of a new week's canvas, where artistry meets fresh prompts and the vibrant symphony of collaborations begins.""  

Picture from Midjourney
Original prompt by",https://twitter.com/ralphlentjes/status/1708688016150065260
"DALL-E 3 is very good at listening to your prompt.

But Midjourney makes higher quality and more artistic images.

You can combine their power by following these steps:

1. Generate an image in DALL-E 3 with a very specific prompt.

2. Upload the image to Discord.

3. Tap on the… Show more",https://twitter.com/chaseleantj/status/1709742723551596893
